"Location","Control Program","Name","Value","Type","Object ID","Device ID","Object Name","COV Increment","Offset / Polarity","Exp:Num","I/O Type","Sensor/Actuator Type","Min/Max","Locked","In Alarm","Path"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Machine Shop 175 SAV-1A8-C","Zone Temp / Zone Temp","69.3 F" ,"BAI","AI:1","DEV:2061341","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-1a8-c/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Machine Shop 175 SAV-1A8-C","Discharge Temp","76.0 F" ,"BAI","AI:2","DEV:2061341","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-1a8-c/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Machine Shop 175 SAV-1A8-C","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061341","misc_a1_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#sav-1a8-c/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Machine Shop 175 SAV-1A8-C","Misc Input","Off","BBI","BI:2","DEV:2061341","misc_di_1","" ,"normal","0:0","1","" ,"" ,"" ,"" ,"#sav-1a8-c/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Machine Shop 175 SAV-1A8-C","Condensate Detector","Off","BBI","BI:1","DEV:2061341","m213_1","" ,"normal","0:2","Binary Input","" ,"" ,"" ,"" ,"#sav-1a8-c/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Machine Shop 175 SAV-1A8-C","CHW Valve","0.0 %","BAO","AO:1","DEV:2061341","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#sav-1a8-c/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Machine Shop 175 SAV-1A8-C","HW Valve","27.3 %","BAO","AO:2","DEV:2061341","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-1a8-c/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Machine Shop 175 SAV-1A8-C","Siemans Output","20.0 %","BAO","AO:3","DEV:2061341","sci_1","1.0000","0","0:3","Electrical 0-10 Volt","Linear Full Range","(0.00/100.00)","" ,"" ,"#sav-1a8-c/sci"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 West SAV-1B9-C","Zone Temp","" ,"BRS","" ,"DEV:2061342","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-1b9-c/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 West SAV-1B9-C","Zone Temp / Zone Temp","68.2 F" ,"BAI","AI:1","DEV:2061342","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-1b9-c/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 West SAV-1B9-C","Discharge Temp","78.8 F" ,"BAI","AI:2","DEV:2061342","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-1b9-c/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 West SAV-1B9-C","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061342","misc_a1_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#sav-1b9-c/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 West SAV-1B9-C","Misc Input","Off","BBI","BI:2","DEV:2061342","misc_di_1","" ,"normal","0:0","1","" ,"" ,"" ,"" ,"#sav-1b9-c/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 West SAV-1B9-C","Condensate Detector","Off","BBI","BI:1","DEV:2061342","m213_1","" ,"normal","0:2","Binary Input","" ,"" ,"" ,"" ,"#sav-1b9-c/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 West SAV-1B9-C","CHW Valve","0.0 %","BAO","AO:1","DEV:2061342","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(100/0)","" ,"" ,"#sav-1b9-c/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 West SAV-1B9-C","HW Valve","20.6 %","BAO","AO:2","DEV:2061342","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-1b9-c/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 West SAV-1B9-C","Siemans Output","20.0 %","BAO","AO:3","DEV:2061342","sci_1","1.0000","0","0:3","Electrical 0-10 Volt","Linear Full Range","(0.00/100.00)","" ,"" ,"#sav-1b9-c/sci"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 East SAV-1B10-C","Zone Temp","" ,"BRS","" ,"DEV:2061343","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-1b10-c/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 East SAV-1B10-C","Zone Temp / Zone Temp","68.5 F" ,"BAI","AI:1","DEV:2061343","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-1b10-c/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 East SAV-1B10-C","Discharge Temp","63.7 F" ,"BAI","AI:2","DEV:2061343","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-1b10-c/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 East SAV-1B10-C","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061343","misc_a1_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#sav-1b10-c/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 East SAV-1B10-C","Misc Input","Off","BBI","BI:2","DEV:2061343","misc_di_1","" ,"normal","0:0","1","" ,"" ,"" ,"" ,"#sav-1b10-c/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 East SAV-1B10-C","Condensate Detector","Off","BBI","BI:1","DEV:2061343","m213_1","" ,"normal","0:2","Binary Input","" ,"" ,"" ,"" ,"#sav-1b10-c/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 East SAV-1B10-C","CHW Valve","0.0 %","BAO","AO:1","DEV:2061343","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#sav-1b10-c/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 East SAV-1B10-C","HW Valve","0.0 %","BAO","AO:2","DEV:2061343","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-1b10-c/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Learning 165 East SAV-1B10-C","Siemans Output","20.0 %","BAO","AO:3","DEV:2061343","sci_1","1.0000","0","0:3","Electrical 0-10 Volt","Linear Full Range","(0.00/100.00)","" ,"" ,"#sav-1b10-c/sci"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 West SAV-1B11-C","Zone Temp","" ,"BRS","" ,"DEV:2061344","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-1b11-c/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 West SAV-1B11-C","Zone Temp / Zone Temp","70.4 F" ,"BAI","AI:1","DEV:2061344","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-1b11-c/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 West SAV-1B11-C","Discharge Temp","72.6 F" ,"BAI","AI:2","DEV:2061344","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-1b11-c/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 West SAV-1B11-C","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061344","misc_a1_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#sav-1b11-c/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 West SAV-1B11-C","Misc Input","Off","BBI","BI:2","DEV:2061344","misc_di_1","" ,"normal","0:0","1","" ,"" ,"" ,"" ,"#sav-1b11-c/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 West SAV-1B11-C","Condensate Detector","Off","BBI","BI:1","DEV:2061344","m213_1","" ,"normal","0:2","Binary Input","" ,"" ,"" ,"" ,"#sav-1b11-c/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 West SAV-1B11-C","CHW Valve","0.0 %","BAO","AO:1","DEV:2061344","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#sav-1b11-c/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 West SAV-1B11-C","HW Valve","18.2 %","BAO","AO:2","DEV:2061344","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-1b11-c/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 West SAV-1B11-C","Siemans Output","20.0 %","BAO","AO:3","DEV:2061344","sci_1","1.0000","0","0:3","Electrical 0-10 Volt","Linear Full Range","(0.00/100.00)","" ,"" ,"#sav-1b11-c/sci"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 East SAV-1B12-C","Zone Temp","" ,"BRS","" ,"DEV:2061345","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-1b12-c/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 East SAV-1B12-C","Zone Temp / Zone Temp","67.8 F" ,"BAI","AI:1","DEV:2061345","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-1b12-c/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 East SAV-1B12-C","Discharge Temp","68.3 F" ,"BAI","AI:2","DEV:2061345","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-1b12-c/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 East SAV-1B12-C","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061345","misc_a1_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#sav-1b12-c/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 East SAV-1B12-C","Misc Input","Off","BBI","BI:2","DEV:2061345","misc_di_1","" ,"normal","0:0","1","" ,"" ,"" ,"" ,"#sav-1b12-c/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 East SAV-1B12-C","Condensate Detector","Off","BBI","BI:1","DEV:2061345","m213_1","" ,"normal","0:2","Binary Input","" ,"" ,"" ,"" ,"#sav-1b12-c/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 East SAV-1B12-C","CHW Valve","0.0 %","BAO","AO:1","DEV:2061345","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#sav-1b12-c/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 East SAV-1B12-C","HW Valve","26.4 %","BAO","AO:2","DEV:2061345","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#sav-1b12-c/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 150 East SAV-1B12-C","Siemans Output","20.0 %","BAO","AO:3","DEV:2061345","sci_1","1.0000","0","0:3","Electrical 0-10 Volt","Linear Full Range","(0.00/100.00)","" ,"" ,"#sav-1b12-c/sci"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Prep 140 SAV-1B13-C","Zone Temp","" ,"BRS","" ,"DEV:2061346","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-1b13-c/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Prep 140 SAV-1B13-C","Zone Temp / Zone Temp","70.1 F" ,"BAI","AI:1","DEV:2061346","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-1b13-c/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Prep 140 SAV-1B13-C","Discharge Temp","69.2 F" ,"BAI","AI:2","DEV:2061346","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-1b13-c/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Prep 140 SAV-1B13-C","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061346","misc_a1_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#sav-1b13-c/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Prep 140 SAV-1B13-C","Misc Input","Off","BBI","BI:2","DEV:2061346","misc_di_1","" ,"normal","0:0","1","" ,"" ,"" ,"" ,"#sav-1b13-c/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Prep 140 SAV-1B13-C","Condensate Detector","Off","BBI","BI:1","DEV:2061346","m213_1","" ,"normal","0:2","Binary Input","" ,"" ,"" ,"" ,"#sav-1b13-c/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Prep 140 SAV-1B13-C","CHW Valve","0.0 %","BAO","AO:1","DEV:2061346","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#sav-1b13-c/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Prep 140 SAV-1B13-C","HW Valve","20.3 %","BAO","AO:2","DEV:2061346","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-1b13-c/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Prep 140 SAV-1B13-C","Siemans Output","20.0 %","BAO","AO:3","DEV:2061346","sci_1","1.0000","0","0:3","Electrical 0-10 Volt","Linear Full Range","(0.00/100.00)","" ,"" ,"#sav-1b13-c/sci"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 West SAV-1B14-C","Zone Temp","" ,"BRS","" ,"DEV:2061347","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-1b14-c/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 West SAV-1B14-C","Zone Temp / Zone Temp","70.0 F" ,"BAI","AI:1","DEV:2061347","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-1b14-c/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 West SAV-1B14-C","Discharge Temp","57.8 F" ,"BAI","AI:2","DEV:2061347","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-1b14-c/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 West SAV-1B14-C","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061347","misc_a1_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#sav-1b14-c/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 West SAV-1B14-C","Misc Input","Off","BBI","BI:2","DEV:2061347","misc_di_1","" ,"normal","0:0","1","" ,"" ,"" ,"" ,"#sav-1b14-c/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 West SAV-1B14-C","Condensate Detector","Off","BBI","BI:1","DEV:2061347","m213_1","" ,"normal","0:2","Binary Input","" ,"" ,"" ,"" ,"#sav-1b14-c/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 West SAV-1B14-C","CHW Valve","0.0 %","BAO","AO:1","DEV:2061347","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#sav-1b14-c/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 West SAV-1B14-C","HW Valve","0.0 %","BAO","AO:2","DEV:2061347","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0.00/100.00)","" ,"" ,"#sav-1b14-c/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 West SAV-1B14-C","Siemans Output","20.0 %","BAO","AO:3","DEV:2061347","sci_1","1.0000","0","0:3","Electrical 0-10 Volt","Linear Full Range","(0.00/100.00)","" ,"" ,"#sav-1b14-c/sci"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 East SAV-1B15-C","Zone Temp","" ,"BRS","" ,"DEV:2061348","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-1b15-c/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 East SAV-1B15-C","Zone Temp / Zone Temp","69.5 F" ,"BAI","AI:1","DEV:2061348","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-1b15-c/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 East SAV-1B15-C","Discharge Temp","73.4 F" ,"BAI","AI:2","DEV:2061348","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-1b15-c/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 East SAV-1B15-C","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061348","misc_a1_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#sav-1b15-c/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 East SAV-1B15-C","Misc Input","Off","BBI","BI:2","DEV:2061348","misc_di_1","" ,"normal","0:0","1","" ,"" ,"" ,"" ,"#sav-1b15-c/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 East SAV-1B15-C","Condensate Detector","Off","BBI","BI:1","DEV:2061348","m213_1","" ,"normal","0:2","Binary Input","" ,"" ,"" ,"" ,"#sav-1b15-c/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 East SAV-1B15-C","CHW Valve","0.0 %","BAO","AO:1","DEV:2061348","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(100/0)","" ,"" ,"#sav-1b15-c/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 East SAV-1B15-C","HW Valve","100.0 %","BAO","AO:2","DEV:2061348","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(100/0)","" ,"" ,"#sav-1b15-c/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Wet Lab 130 East SAV-1B15-C","Siemans Output","100.0 %","BAO","AO:3","DEV:2061348","sci_1","1.0000","0","0:3","Electrical 0-10 Volt","Linear Full Range","(0.00/100.00)","" ,"" ,"#sav-1b15-c/sci"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Electronics 155 SAV-1B16-C","Zone Temp","" ,"BRS","" ,"DEV:2061349","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-1b16-c/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Electronics 155 SAV-1B16-C","Zone Temp / Zone Temp","70.0 F" ,"BAI","AI:1","DEV:2061349","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-1b16-c/lstat/zone_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Electronics 155 SAV-1B16-C","Discharge Temp","61.0 F" ,"BAI","AI:2","DEV:2061349","da_temp_1","1.0000","0","0:3","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(0.00/120.00)","" ,"" ,"#sav-1b16-c/da_temp"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Electronics 155 SAV-1B16-C","Misc Spare Input","0.0 F" ,"BAI","AI:3","DEV:2061349","misc_a1_1","0.5000","0","0:0","1","Thermistor, Precon Type II, 10k@77 deg F","(45.00/96.00)","" ,"" ,"#sav-1b16-c/misc_a1"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Electronics 155 SAV-1B16-C","Misc Input","Off","BBI","BI:2","DEV:2061349","misc_di_1","" ,"normal","0:0","1","" ,"" ,"" ,"" ,"#sav-1b16-c/misc_di"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Electronics 155 SAV-1B16-C","Condensate Detector","Off","BBI","BI:1","DEV:2061349","m213_1","" ,"normal","0:2","Binary Input","" ,"" ,"" ,"" ,"#sav-1b16-c/m213"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Electronics 155 SAV-1B16-C","CHW Valve","0.0 %","BAO","AO:1","DEV:2061349","chw_valve_1","1.0000","0","0:1","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(0/100)","" ,"" ,"#sav-1b16-c/chw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Electronics 155 SAV-1B16-C","HW Valve","0.0 %","BAO","AO:2","DEV:2061349","hw_valve_1","1.0000","0","0:2","Electrical 0-10 Volt","Linear w/ offset, 2-10 Volts","(100/0)","" ,"" ,"#sav-1b16-c/hw_valve"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Electronics 155 SAV-1B16-C","Siemans Output","20.0 %","BAO","AO:3","DEV:2061349","sci_1","1.0000","0","0:3","Electrical 0-10 Volt","Linear Full Range","(0.00/100.00)","" ,"" ,"#sav-1b16-c/sci"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Tech Office 135 SAV-1B17-CA","Zone Temp","" ,"BRS","" ,"DEV:2061350","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#sav-1b17-a/lstat"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/First Floor/Long Bar","Tech Office 135 SAV-1B17-CA","Zone Temp / Zone Temp","68.3 F" ,"BAI","AI:1","DEV:2061350","zone_temp_1","0.5000","0","0:0","Thermistor","Thermistor, Precon Type II, 10k@77 deg F","(45/96)","" ,"" ,"#sav-1b17-a/lstat/zone_temp"
